"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","...18","...19","uid","uid_detail","date_start","date_end"
"SMKG09C","SMKG09C_cat3_NA::a","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i,  cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SMKC_09C, cchs2005_i::SMKE_09C, cchs2015_2016_i::SMK_090, cchs2017_2018_i::SMK_090, [SMK_09C]","ICES altered","cat","NA::a",3,"not applicable","not applicable","years","996","not applicable","stpdy","Years since stopped smoking daily - former daily","",,"","v_070","d_00515","",""
"SMKG09C","SMKG09C_cat3_NA::b","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i,  cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SMKC_09C, cchs2005_i::SMKE_09C, cchs2015_2016_i::SMK_090, cchs2017_2018_i::SMK_090, [SMK_09C]","ICES altered","cat","NA::b",3,"missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","stpdy","Years since stopped smoking daily - former daily","",,"","v_070","d_00516","",""
"SMKG09C","SMKG09C_cat3_NA::b","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i,  cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2003_i::SMKC_09C, cchs2005_i::SMKE_09C, cchs2015_2016_i::SMK_090, cchs2017_2018_i::SMK_090, [SMK_09C]","ICES altered","cat","NA::b",3,"missing","missing","years","else","else","stpdy","Years since stopped smoking daily - former daily","",,"","v_070","d_00517","",""
"SMKG203_A","SMKG203_A_cat10_1","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","1",10,"5 To 11 Years","age (5 to 11) started smoking daily - daily smoker","years","1","5 To 11 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00518","",""
"SMKG203_A","SMKG203_A_cat10_2","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","2",10,"12 To 14 Years","age (12 to 14) started smoking daily - daily smoker","years","2","12 To 14 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00519","",""
"SMKG203_A","SMKG203_A_cat10_3","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","3",10,"15 to 19 Years","age (15 to 19) started smoking daily - daily smoker","years","3","15 to 19 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00520","",""
"SMKG203_A","SMKG203_A_cat10_4","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","4",10,"20 To 24 Years","age (20 to 24) started smoking daily - daily smoker","years","4","20 To 24 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00521","",""
"SMKG203_A","SMKG203_A_cat10_5","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","5",10,"25 To 29 Years","age (25 to 29) started smoking daily - daily smoker","years","5","25 To 29 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00522","",""
"SMKG203_A","SMKG203_A_cat10_6","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","6",10,"30 To 34 Years","age (30 to 34) started smoking daily - daily smoker","years","6","30 To 34 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00523","",""
"SMKG203_A","SMKG203_A_cat10_7","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","7",10,"35 To 39 Years","age (35 to 39) started smoking daily - daily smoker","years","7","35 To 39 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00524","",""
"SMKG203_A","SMKG203_A_cat10_8","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","8",10,"40 To 44 Years","age (40 to 44) started smoking daily - daily smoker","years","8","40 To 44 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00525","",""
"SMKG203_A","SMKG203_A_cat10_9","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","9",10,"45 To 49 Years","age (45 to 49) started smoking daily - daily smoker","years","9","45 To 49 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00526","",""
"SMKG203_A","SMKG203_A_cat10_10","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","10",10,"50 Years or more","age (50 or more) started smoking daily - daily smoker","years","10","50 Years or more","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00527","",""
"SMKG203_A","SMKG203_A_cat10_NA::a","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","NA::a",10,"not applicable","not applicable","years","96","not applicable","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00528","",""
"SMKG203_A","SMKG203_A_cat10_NA::b","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","NA::b",10,"missing","missing","years","[97,99]","don't know (97); refusal (98); not stated (99)","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00529","",""
"SMKG203_A","SMKG203_A_cat10_NA::b","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203","ICES altered","cat","NA::b",10,"missing","missing","years","else","else","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00530","",""
"SMKG203_A","SMKG203_A_cat10_1","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","1",10,"5 To 11 Years","age (5 to 11) started smoking daily - daily smoker","years","[5,12)","5 To 11 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00531","",""
"SMKG203_A","SMKG203_A_cat10_2","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","2",10,"12 To 14 Years","age (12 to 14) started smoking daily - daily smoker","years","[12,15)","12 To 14 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00532","",""
"SMKG203_A","SMKG203_A_cat10_3","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","3",10,"15 to 19 Years","age (15 to 19) started smoking daily - daily smoker","years","[15,20)","15 to 19 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00533","",""
"SMKG203_A","SMKG203_A_cat10_4","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","4",10,"20 To 24 Years","age (20 to 24) started smoking daily - daily smoker","years","[20,25)","20 To 24 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00534","",""
"SMKG203_A","SMKG203_A_cat10_5","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","5",10,"25 To 29 Years","age (25 to 29) started smoking daily - daily smoker","years","[25,30)","25 To 29 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00535","",""
"SMKG203_A","SMKG203_A_cat10_6","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","6",10,"30 To 34 Years","age (30 to 34) started smoking daily - daily smoker","years","[30,35)","30 To 34 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00536","",""
"SMKG203_A","SMKG203_A_cat10_7","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","7",10,"35 To 39 Years","age (35 to 39) started smoking daily - daily smoker","years","[35,40)","35 To 39 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00537","",""
"SMKG203_A","SMKG203_A_cat10_8","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","8",10,"40 To 44 Years","age (40 to 44) started smoking daily - daily smoker","years","[40,45)","40 To 44 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00538","",""
"SMKG203_A","SMKG203_A_cat10_9","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","9",10,"45 To 49 Years","age (45 to 49) started smoking daily - daily smoker","years","[45,50)","45 To 49 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00539","",""
"SMKG203_A","SMKG203_A_cat10_10","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","10",10,"50 Years or more","age (50 or more) started smoking daily - daily smoker","years","[50,84]","50 Years or more","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00540","",""
"SMKG203_A","SMKG203_A_cat10_NA::a","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","NA::a",10,"not applicable","not applicable","years","996","not applicable","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00541","",""
"SMKG203_A","SMKG203_A_cat10_NA::b","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","NA::b",10,"missing","missing","years","[997,999]","don't know (97); refusal (98); not stated (99)","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00542","",""
"SMKG203_A","SMKG203_A_cat10_NA::b","cat","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i ","cchs2003_i::SMKC_203, cchs2005_i::SMKE_203, [SMK_203]","ICES altered","cont","NA::b",10,"missing","missing","years","else","else","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_071","d_00543","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","8",,"agecigd","converted categorical age (5 to 11) started smoking daily - daily smoker","years","1","5 To 11 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00544","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","13",,"agecigd","converted categorical age (12 to 14) started smoking daily - daily smoker","years","2","12 To 14 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00545","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","17",,"agecigd","converted categorical age (15 to 19) started smoking daily - daily smoker","years","3","15 to 19 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00546","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","22",,"agecigd","converted categorical age (20 to 24) started smoking daily - daily smoker","years","4","20 To 24 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00547","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","27",,"agecigd","converted categorical age (25 to 29) started smoking daily - daily smoker","years","5","25 To 29 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00548","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","32",,"agecigd","converted categorical age (30 to 34) started smoking daily - daily smoker","years","6","30 To 34 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00549","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","37",,"agecigd","converted categorical age (35 to 39) started smoking daily - daily smoker","years","7","35 To 39 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00550","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","42",,"agecigd","converted categorical age (40 to 44) started smoking daily - daily smoker","years","8","40 To 44 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00551","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","47",,"agecigd","converted categorical age (45 to 49) started smoking daily - daily smoker","years","9","45 To 49 Years","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00552","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","55",,"agecigd","converted categorical age (50 or more) started smoking daily - daily smoker","years","10","50 Years or more","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00553","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","NA::a",,"not applicable","not applicable","years","96","not applicable","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00554","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","NA::b",,"missing","missing","years","[97,99]","don't know (97); refusal (98); not stated (99)","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00555","",""
"SMKG203_cont","","cont","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG203, cchs2003_p::SMKCG203, cchs2001_i::SMKAG203 ","ICES altered","cat","NA::b",,"missing","missing","years","else","else","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00556","",""
"SMKG203_cont","","cont","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i , cchs2015_2016_i, cchs2017_2018_i"," cchs2003_i::SMKC_203 ,  cchs2005_i::SMKE_203, cchs2015_2016_i::SMK_040, cchs2017_2018_i::SMK_040,  [SMK_203]","ICES altered","cont","copy",,"agecigd","agecigd","years","[5,84]","agecigd","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00557","",""
"SMKG203_cont","","cont","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i , cchs2015_2016_i, cchs2017_2018_i"," cchs2003_i::SMKC_203 ,  cchs2005_i::SMKE_203, cchs2015_2016_i::SMK_040, cchs2017_2018_i::SMK_040,  [SMK_203]","ICES altered","cont","NA::a",,"not applicable","not applicable","years","996","not applicable","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00558","",""
"SMKG203_cont","","cont","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i , cchs2015_2016_i, cchs2017_2018_i"," cchs2003_i::SMKC_203 ,  cchs2005_i::SMKE_203, cchs2015_2016_i::SMK_040, cchs2017_2018_i::SMK_040,  [SMK_203]","ICES altered","cont","NA::b",,"missing","missing","years","[997,999]","don't know (997); refusal (998); not stated (999)","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00559","",""
"SMKG203_cont","","cont","cchs2009_s, cchs2010_s, cchs2012_s, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i , cchs2015_2016_i, cchs2017_2018_i"," cchs2003_i::SMKC_203 ,  cchs2005_i::SMKE_203, cchs2015_2016_i::SMK_040, cchs2017_2018_i::SMK_040,  [SMK_203]","ICES altered","cont","NA::b",,"missing","missing","years","else","else","agecigd","Age started to smoke daily - daily smoker (G)","",,"","v_072","d_00560","",""
"SMKG207_A","SMKG207_A_cat10_1","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","1",10,"5 To 11 Years","age (5 to 11) started smoking daily - daily smoker","years","1","5 To 11 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00561","",""
"SMKG207_A","SMKG207_A_cat10_2","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","2",10,"12 To 14 Years","age (12 to 14) started smoking daily - daily smoker","years","2","12 To 14 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00562","",""
"SMKG207_A","SMKG207_A_cat10_3","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","3",10,"15 to 19 Years","age (15 to 19) started smoking daily - daily smoker","years","3","15 to 19 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00563","",""
"SMKG207_A","SMKG207_A_cat10_4","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","4",10,"20 To 24 Years","age (20 to 24) started smoking daily - daily smoker","years","4","20 To 24 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00564","",""
"SMKG207_A","SMKG207_A_cat10_5","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","5",10,"25 To 29 Years","age (25 to 29) started smoking daily - daily smoker","years","5","25 To 29 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00565","",""
"SMKG207_A","SMKG207_A_cat10_6","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","6",10,"30 To 34 Years","age (30 to 34) started smoking daily - daily smoker","years","6","30 To 34 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00566","",""
"SMKG207_A","SMKG207_A_cat10_7","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","7",10,"35 To 39 Years","age (35 to 39) started smoking daily - daily smoker","years","7","35 To 39 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00567","",""
"SMKG207_A","SMKG207_A_cat10_8","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","8",10,"40 To 44 Years","age (40 to 44) started smoking daily - daily smoker","years","8","40 To 44 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00568","",""
"SMKG207_A","SMKG207_A_cat10_9","cat","cchs2001_p, cchs2003_p, cchs2001_i","cchs2001_p::SMKAG207, cchs2003_p::SMKCG207, cchs2001_i::SMKAG207","ICES altered","cat","9",10,"45 To 49 Years","age (45 to 49) started smoking daily - daily smoker","years","9","45 To 49 Years","agecigfd","Age started to smoke daily - former daily smoker","",,"","v_073","d_00569","",""
